"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00283704","2010-09-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  317",",,0","  233",",I,0",,,,,"  278",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-09-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  217",",I,0","  167",",,0",,,,,"  206",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-09-27","40.7481","-74.152","7.3","HARRISON, NJ US","  264",",,0,2400","    0",",,0,","    0",",,0,","  206",",,0","  150",",,0",,,,,"  178",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-09-28","40.7481","-74.152","7.3","HARRISON, NJ US","   20",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","  211",",I,0",,,,,"  222",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-09-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  261",",,0","  161",",,0",,,,,"  217",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-09-30","40.7481","-74.152","7.3","HARRISON, NJ US","  343",",,0,2400","    0",",,0,","    0",",,0,","  250",",,0","  200",",,0",,,,,"  211",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-01","40.7481","-74.152","7.3","HARRISON, NJ US","  607",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","  139",",,0",,,,,"  239",",I,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  194",",I,0","   94",",,0",,,,,"  133",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-03","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,0,2400","    0",",,0,","    0",",,0,","  172",",,0","   94",",,0",,,,,"  128",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-04","40.7481","-74.152","7.3","HARRISON, NJ US","   48",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","  111",",,0",,,,,"  111",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-05","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","  111",",,0",,,,,"  139",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  189",",,0","  122",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  106",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  228",",,0","   94",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  233",",,0","  128",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   61",",,0",,,,,"  156",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-11","40.7481","-74.152","7.3","HARRISON, NJ US","  170",",,0,2400","    0","T,,0,","    0",",,0,","  244",",,0","  122",",,0",,,,,"  161",",,0,2400",,,,,"    1",",,0","    1",",,0",,,"    1",",,0",,,,
"USC00283704","2010-10-12","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","  150",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   72",",,0",,,,,"  122",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-14","40.7481","-74.152","7.3","HARRISON, NJ US","  122",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   67",",,0",,,,,"  106",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-15","40.7481","-74.152","7.3","HARRISON, NJ US","   38",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   89",",,0",,,,,"  117",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  156",",I,0","  100",",,0",,,,,"  167",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  217",",,0","   83",",,0",,,,,"   94",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   89",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-19","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   89",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","   61",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   83",",,0",,,,,"   44",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   72",",I,0",,,,,"   56",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  189",",,0","   56",",,0",,,,,"   78",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  200",",,0","  100",",I,0",,,,,"  144",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  100",",,0",,,,,"  133",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-26","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  222",",,0","  172",",I,0",,,,,"  200",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-27","40.7481","-74.152","7.3","HARRISON, NJ US","   66",",,0,2400","    0",",,0,","    0",",,0,","  244",",,0","  178",",,0",,,,,"  178",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-10-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  239",",,0","  161",",,0",,,,,"  178",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",I,0","   78",",,0",,,,,"  139",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   56",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-10-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  150",",,0","   78",",,0",,,,,"   94",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   22",",,0",,,,,"   56",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   11",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  122",",,0","   11",",,0",,,,,"   33",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-04","40.7481","-74.152","7.3","HARRISON, NJ US","  259",",,0,2400","    0",",,0,","    0",",,0,","  100",",,0","   78",",I,0",,,,,"   83",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-11-05","40.7481","-74.152","7.3","HARRISON, NJ US","   13",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   67",",,0",,,,,"   78",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   28",",,0",,,,,"   61",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   11",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-08","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    0","T,,0,","    0",",,0,","   61",",,0","   44",",,0",,,,,"   44",",,0,2400",,,,,"    1",",,0",,,"    1",",,0",,,,,,
"USC00283704","2010-11-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   44",",,0",,,,,"   50",",I,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-11-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","   83",",I,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   33",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-12","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   39",",,0",,,,,"   61",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  178",",,0","   33",",,0",,,,,"   61",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   78",",I,0",,,,,"   61",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  144",",,0","  100",",,0",,,,,"  111",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-16","40.7481","-74.152","7.3","HARRISON, NJ US","   20",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","  106",",,0",,,,,"  117",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-11-17","40.7481","-74.152","7.3","HARRISON, NJ US","  122",",,0,2400","    0",",,0,","    0",",,0,","  156",",,0","  100",",,0",,,,,"  150",",I,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-11-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  133",",I,0","   67",",,0",,,,,"  100",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",I,0","   33",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   28",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","   28",",,0",,,,,"   67",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","  183",",,0","   67",",,0",,,,,"   83",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   89",",,0",,,,,"  117",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  111",",,0","   44",",,0",,,,,"   94",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-25","40.7481","-74.152","7.3","HARRISON, NJ US","   25",",,0,2400","    0","T,,0,","    0",",,0,","   72",",I,0","   28",",,0",,,,,"   50",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-26","40.7481","-74.152","7.3","HARRISON, NJ US","   46",",,0,2400","    0",",,0,","    0",",,0,","  106",",,0","   33",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-27","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   56",",,0","    6",",,0",,,,,"   33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   83",",,0","   -6",",,0",,,,,"   28",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   89",",,0","  -11",",,0",,,,,"   17",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-11-30","40.7481","-74.152","7.3","HARRISON, NJ US","   23",",,0,2400","    0",",,0,","    0",",,0,","  133",",,0","   33",",I,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-01","40.7481","-74.152","7.3","HARRISON, NJ US","  391",",,0,2400","    0",",,0,","    0",",,0,","  161",",,0","   39",",,0",,,,,"  133",",I,0,2400",,,,,"    1",",,0",,,,,,,,,"    1",",,0"
"USC00283704","2010-12-02","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   56",",I,0","    6",",,0",,,,,"   39",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   50",",,0","    0",",,0",,,,,"   17",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   44",",,0","   -6",",,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   17",",,0","  -17",",,0",,,,,"    6",",,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-12-06","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   17",",,0","  -11",",,0",,,,,"    0",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-07","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   28",",,0","  -11",",,0",,,,,"   -6",",,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-12-08","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   17",",,0","  -22",",,0",,,,,"   -6",",,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-12-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   -6",",,0","  -50",",,0",,,,,"  -28",",,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-12-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   17",",,0","  -67",",,0",,,,,"  -50",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-11","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -22",",I,0",,,,,"   17",",I,0,2400","    0",",,N","    0","T,,N,",,,,,,,,,,,,
"USC00283704","2010-12-12","40.7481","-74.152","7.3","HARRISON, NJ US","  353",",,0,2400","    0",",,0,","    0",",,0,","  128",",,0","   33",",I,0",,,,,"   44",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-12-13","40.7481","-74.152","7.3","HARRISON, NJ US","   28",",,0,2400","    0",",,0,","    0",",,0,","   78",",,0","  -61",",,0",,,,,"   78",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-14","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,0,2400","    5",",,0,","    0",",,0,","  -44",",I,0","  -78",",,0",,,,,"  -67",",,0,2400",,,,,"    1",",,0",,,,,,,,,,
"USC00283704","2010-12-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  -22",",,0","  -67",",,0",,,,,"  -67",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","  -11",",,0","  -50",",I,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   28",",,0","  -56",",,0",,,,,"  -39",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-18","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   28",",,0","  -44",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-19","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   28",",,0","  -28",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   28",",,0","  -44",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-21","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   39",",,0","  -22",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-22","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   33",",,0","  -28",",,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-23","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,0,2400","    0","T,,0,","    0",",,0,","   17",",,0","  -11",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-24","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","   44",",,0","  -22",",,0",,,,,"  -11",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-25","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","    0",",,0,","    0",",,0","  -39",",,0",,,,,"  -22",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-26","40.7481","-74.152","7.3","HARRISON, NJ US","  254",",,0,2400","  305",",,0,","  305",",,0,","  -17",",,0","  -56",",,0",,,,,"  -11",",I,0,2400",,,,,"    1",",,0",,,,,,,,,"    1",",,0"
"USC00283704","2010-12-27","40.7481","-74.152","7.3","HARRISON, NJ US","  361",",,0,2400","  330",",,0,","  635",",,0,","  -22",",I,0","  -78",",,0",,,,,"  -50",",,0,2400",,,"  470",",,N,","    1",",,0",,,,,,,,,"    1",",,0"
"USC00283704","2010-12-28","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","  584",",,0,","   33",",,0","  -50",",,0",,,,,"  -50",",I,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-29","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","  432",",,0,","   44",",,0","  -28",",I,0",,,,,"  -17",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-30","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","  330",",,0,","   44",",,0","  -61",",,0",,,,,"  -33",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2010-12-31","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,0,2400","    0",",,0,","  254",",,0,","   72",",,0","   17",",I,0",,,,,"    6",",,0,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-01","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","  178",",,K,","  100",",,K","    6",",,K",,,,,"   28",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-02","40.7481","-74.152","7.3","HARRISON, NJ US","    5",",,K,2400","    0",",,K,","   76",",,K,","  106",",,K","   56",",I,K",,,,,"   67",",,K,2400",,,,,"    1",",,K",,,,,,,,,,
"USC00283704","2011-01-03","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   76",",,K,","   28",",I,K","  -28",",,K",,,,,"   17",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-04","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   76",",,K,","   44",",,K","  -22",",,K",,,,,"  -17",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-05","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   51",",,K,","   44",",,K","  -28",",,K",,,,,"   11",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-06","40.7481","-74.152","7.3","HARRISON, NJ US","   58",",,K,2400","    0",",,K,","   25",",,K,","   11",",,K","  -44",",,K",,,,,"  -28",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-07","40.7481","-74.152","7.3","HARRISON, NJ US","   86",",,K,2400","   64",",,K,","  102",",,K,","   11",",,K","  -50",",,K",,,,,"  -11",",I,K,2400",,,"    0","T,,N,","    1",",,K",,,,,,,,,,
"USC00283704","2011-01-08","40.7481","-74.152","7.3","HARRISON, NJ US","    3",",,K,2400","    5",",,K,","   76",",,K,","  -28",",I,K","  -72",",,K",,,,,"  -44",",I,K,2400",,,,,"    1",",,K",,,,,,,,,,
"USC00283704","2011-01-09","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   76",",,K,","    0",",,K","  -33",",I,K",,,,,"  -33",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-10","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   76",",,K,","   11",",,K","  -44",",,K",,,,,"  -39",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-11","40.7481","-74.152","7.3","HARRISON, NJ US","  102",",,K,2400","  102",",,K,","  178",",,K,","  -11",",,K","  -56",",,K",,,,,"  -39",",,K,2400",,,,,"    1",",,K",,,,,,,,,,
"USC00283704","2011-01-12","40.7481","-74.152","7.3","HARRISON, NJ US","  109",",,K,2400","  102",",,K,","  254",",,K,","    0",",,K","  -50",",,K",,,,,"  -33",",,K,2400",,,,,"    1",",,K",,,,,,,,,,
"USC00283704","2011-01-13","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","  254",",,K,","   -6",",,K","  -78",",,K",,,,,"  -39",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-14","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","  229",",,K,","  -11",",,K","  -89",",,K",,,,,"  -83",",I,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-15","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,K,2400","    0","T,,K,","  229",",,K,","   28",",,K","  -67",",I,K",,,,,"  -50",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-16","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","  178",",,K,","   17",",,K","  -33",",I,K",,,,,"  -50",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-17","40.7481","-74.152","7.3","HARRISON, NJ US","    0","T,,K,2400","    0","T,,K,","  152",",,K,","  -28",",,K","  -72",",,K",,,,,"  -39",",,K,2400",,,,,"    1",",,K",,,,,,,,,,
"USC00283704","2011-01-18","40.7481","-74.152","7.3","HARRISON, NJ US","  274",",,K,2400","   51",",,K,","  152",",,K,","   33",",,K","  -50",",,K",,,,,"  -44",",I,K,2400",,,"   69",",,N,","    1",",,K",,,"    1",",,K",,,"    1",",,K",,
"USC00283704","2011-01-19","40.7481","-74.152","7.3","HARRISON, NJ US","   51",",,K,2400","    0",",,K,","   76",",,K,","   56",",,K","   17",",I,K",,,,,"   22",",,K,2400",,,"    0",",,N,",,,,,,,,,,,,
"USC00283704","2011-01-20","40.7481","-74.152","7.3","HARRISON, NJ US","    0",",,K,2400","    0",",,K,","   51",",,K,","   17",",,K","  -11",",,K",,,,,"   11",",,K,2400",,,,,,,,,,,,,,,,
"USC00283704","2011-01-21","40.7481","-74.152","7.3","HARRISON, NJ US","  137",",,K,2400","  127",",,K,","  178",",,K,","    6",",,K","  -78",",,K",,,,,"    0",",I,K,2400",,,"  137",",,N,",,,,,,,,,,,,
